base_name,Chamfer_Distance
ground_nofloor_76_gt.ply,42.84306025670879
ground_nofloor_15_gt.ply,26.069417707820353
ground_nofloor_68_gt.ply,25.26177339664862
ground_nofloor_491_gt.ply,25.15924066933593
ground_nofloor_177_gt.ply,45.822648524290464
ground_nofloor_626_gt.ply,37.282627131856984
ground_nofloor_591_gt.ply,36.55549987628943
ground_nofloor_33_gt.ply,31.170111091521104
ground_nofloor_151_gt.ply,36.25345748370135
ground_nofloor_600_gt.ply,49.39215796416373
ground_nofloor_285_gt.ply,47.920877255986426
ground_nofloor_132_gt.ply,73.90393446953189
ground_nofloor_385_gt.ply,33.24829420509322
ground_nofloor_50_gt.ply,28.098081000153485
ground_nofloor_21_gt.ply,79.15859164903297
ground_nofloor_389_gt.ply,22.036814009674114
ground_nofloor_289_gt.ply,40.08666214850476
ground_nofloor_612_gt.ply,36.36999214854492
ground_nofloor_143_gt.ply,86.41470660990808
ground_nofloor_397_gt.ply,29.749343720830794
ground_nofloor_120_gt.ply,21.86339544699676
ground_nofloor_297_gt.ply,38.95126242860168
ground_nofloor_42_gt.ply,18.80138569135511
ground_nofloor_108_gt.ply,25.321264979462992
ground_nofloor_17_gt.ply,36.63021026940575
ground_nofloor_493_gt.ply,43.17557755053492
ground_nofloor_175_gt.ply,45.354527325609986
ground_nofloor_624_gt.ply,35.263550694023145
ground_nofloor_593_gt.ply,34.32718401775167
ground_nofloor_116_gt.ply,26.53207404743048
ground_nofloor_74_gt.ply,26.377224715055725
ground_nofloor_581_gt.ply,39.33975407930106
ground_nofloor_167_gt.ply,39.170569813622215
ground_nofloor_481_gt.ply,28.246603170499426
ground_nofloor_78_gt.ply,57.127016722637016
ground_nofloor_104_gt.ply,25.59348855723235
ground_nofloor_66_gt.ply,22.623671821296952
ground_nofloor_628_gt.ply,31.154783823856317
ground_nofloor_179_gt.ply,34.99465440359676
ground_nofloor_548_gt.ply,34.409516141379505
ground_nofloor_219_gt.ply,45.93691195889928
ground_nofloor_448_gt.ply,35.69937453101123
ground_nofloor_319_gt.ply,24.18475139035802
ground_nofloor_535_gt.ply,38.1303544674065
ground_nofloor_264_gt.ply,42.5727764958873
ground_nofloor_5_gt.ply,27.87661219438619
ground_nofloor_435_gt.ply,20.335429573243147
ground_nofloor_364_gt.ply,35.40585711006672
ground_nofloor_556_gt.ply,30.443139088688724
ground_nofloor_207_gt.ply,36.3895644678032
ground_nofloor_456_gt.ply,34.599195684100124
ground_nofloor_307_gt.ply,35.71266610187436
ground_nofloor_376_gt.ply,34.9883843463869
ground_nofloor_427_gt.ply,35.196504564774
ground_nofloor_276_gt.ply,41.137769034845064
ground_nofloor_527_gt.ply,35.5478869769305
ground_nofloor_315_gt.ply,26.759410984744733
ground_nofloor_444_gt.ply,33.72655278374954
ground_nofloor_215_gt.ply,41.00855541706741
ground_nofloor_544_gt.ply,46.16510196634485
ground_nofloor_9_gt.ply,23.098644502027884
ground_nofloor_368_gt.ply,23.03978917372433
